標號,時間,類型,交易對,金額,資費差,before倉位餘額,after倉位餘額,before現金餘額,after現金餘額,總餘額
36,2025-01-21 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,16.76,16.76,10016.76
37,2025-01-21 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.7,0.00028106,10000.0,10000.0,16.76,17.46,10017.46
38,2025-01-22 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,17.46,17.46,10017.46
39,2025-01-22 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.21,8.59e-05,10000.0,10000.0,17.46,17.67,10017.67
40,2025-01-23 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.32,0.00012629,10000.0,10000.0,17.67,17.99,10017.99
41,2025-01-23 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.48,0.00019321,10000.0,10000.0,17.99,18.47,10018.47
42,2025-01-24 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,18.47,18.47,10018.47
43,2025-01-24 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.34,0.00013596,10000.0,10000.0,18.47,18.81,10018.81
44,2025-01-25 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,18.81,18.81,10018.81
45,2025-01-25 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.21,8.385e-05,10000.0,10000.0,18.81,19.02,10019.02
46,2025-01-26 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.02,19.02,10019.02
47,2025-01-26 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.02,19.02,10019.02
48,2025-01-27 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.02,19.02,10019.02
49,2025-01-27 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.02,19.02,10019.02
50,2025-01-28 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.02,19.02,10019.02
51,2025-01-28 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.02,19.02,10019.02
52,2025-01-29 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.02,19.02,10019.02
53,2025-01-29 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.02,19.02,10019.02
54,2025-01-30 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.02,19.02,10019.02
55,2025-01-30 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.13,5.125e-05,10000.0,10000.0,19.02,19.15,10019.15
56,2025-01-31 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.15,19.15,10019.15
57,2025-01-31 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.08,3.353e-05,10000.0,10000.0,19.15,19.24,10019.24
58,2025-02-01 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,19.24,19.24,10019.24
59,2025-02-01 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.94,0.00037502,10000.0,10000.0,19.24,20.17,10020.17
60,2025-02-02 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,20.17,20.17,10020.17
61,2025-02-02 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,20.17,20.17,10020.17
62,2025-02-03 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,20.17,20.17,10020.17
63,2025-02-03 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.08,3.009e-05,10000.0,10000.0,20.17,20.25,10020.25
64,2025-02-04 08:00:00,資金費率,ETHWUSDT_binance_bybit,-0.3,-0.00011897,10000.0,10000.0,20.25,19.95,10019.95
65,2025-02-04 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.16,6.242e-05,10000.0,10000.0,19.95,20.11,10020.11
66,2025-02-05 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.96,0.00038499,10000.0,10000.0,20.11,21.07,10021.07
67,2025-02-05 08:00:00,資金費率,POPCATUSDT_binance_bybit,-0.03,-1.184e-05,10000.0,10000.0,21.07,21.04,10021.04
68,2025-02-06 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.8,0.00032199,10000.0,10000.0,21.04,21.84,10021.84
69,2025-02-06 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,21.84,21.84,10021.84
70,2025-02-07 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.33,0.0001303,10000.0,10000.0,21.84,22.17,10022.17
71,2025-02-07 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.21,8.558e-05,10000.0,10000.0,22.17,22.38,10022.38
72,2025-02-08 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.99,0.00039401,10000.0,10000.0,22.38,23.37,10023.37
73,2025-02-08 08:00:00,資金費率,POPCATUSDT_binance_bybit,-0.37,-0.00014974,10000.0,10000.0,23.37,22.99,10022.99
74,2025-02-09 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.08,3.132e-05,10000.0,10000.0,22.99,23.07,10023.07
75,2025-02-09 08:00:00,資金費率,POPCATUSDT_binance_bybit,-0.33,-0.00013184,10000.0,10000.0,23.07,22.74,10022.74
76,2025-02-10 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.33,0.00013153,10000.0,10000.0,22.74,23.07,10023.07
77,2025-02-10 08:00:00,資金費率,POPCATUSDT_binance_bybit,-1.5,-0.00059931,10000.0,10000.0,23.07,21.57,10021.57
78,2025-02-11 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.33,0.00013059,10000.0,10000.0,21.57,21.9,10021.9
79,2025-02-11 08:00:00,資金費率,POPCATUSDT_binance_bybit,-0.19,-7.42e-05,10000.0,10000.0,21.9,21.71,10021.72
80,2025-02-12 08:00:00,資金費率,ETHWUSDT_binance_bybit,1.13,0.00045347,10000.0,10000.0,21.71,22.85,10022.85
81,2025-02-12 08:00:00,資金費率,POPCATUSDT_binance_bybit,-0.92,-0.00036907,10000.0,10000.0,22.85,21.93,10021.93
82,2025-02-13 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.74,0.000296,10000.0,10000.0,21.93,22.67,10022.67
83,2025-02-13 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.2,8.151e-05,10000.0,10000.0,22.67,22.87,10022.87
84,2025-02-14 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,22.87,22.87,10022.87
85,2025-02-14 08:00:00,資金費率,POPCATUSDT_binance_bybit,0.28,0.00011193,10000.0,10000.0,22.87,23.15,10023.15
86,2025-02-15 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,23.15,23.15,10023.15
87,2025-02-15 08:00:00,資金費率,POPCATUSDT_binance_bybit,-0.26,-0.00010499,10000.0,10000.0,23.15,22.89,10022.89
88,2025-02-16 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,22.89,22.89,10022.89
89,2025-02-16 08:00:00,資金費率,POPCATUSDT_binance_bybit,-0.57,-0.00022611,10000.0,10000.0,22.89,22.32,10022.32
90,2025-02-16 08:00:00,離場,POPCATUSDT_binance_bybit,5000.0,-,10000.0,5000.0,22.32,5022.32,10022.32
91,2025-02-16 08:00:00,離場手續費,POPCATUSDT_binance_bybit,-3.5,-,5000.0,5000.0,5022.32,5018.82,10018.82
91,2025-02-16 08:00:00,進場,XCNUSDT_binance_bybit,-5000.0,-,5000.0,10000.0,5018.82,18.82,10018.82
92,2025-02-16 08:00:00,進場手續費,XCNUSDT_binance_bybit,-3.5,-,10000.0,10000.0,18.82,15.32,10015.32
92,2025-02-17 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,15.32,15.32,10015.32
93,2025-02-17 08:00:00,資金費率,XCNUSDT_binance_bybit,18.82,0.00752789,10000.0,10000.0,15.32,34.14,10034.14
94,2025-02-18 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,34.14,34.14,10034.14
95,2025-02-18 08:00:00,資金費率,XCNUSDT_binance_bybit,3.43,0.00137195,10000.0,10000.0,34.14,37.57,10037.57
96,2025-02-19 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,37.57,37.57,10037.57
97,2025-02-19 08:00:00,資金費率,XCNUSDT_binance_bybit,6.29,0.00251654,10000.0,10000.0,37.57,43.86,10043.86
98,2025-02-20 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,43.86,43.86,10043.86
99,2025-02-20 08:00:00,資金費率,XCNUSDT_binance_bybit,3.56,0.00142418,10000.0,10000.0,43.86,47.42,10047.42
100,2025-02-21 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,47.42,47.42,10047.42
101,2025-02-21 08:00:00,資金費率,XCNUSDT_binance_bybit,5.75,0.00230112,10000.0,10000.0,47.42,53.18,10053.18
102,2025-02-22 08:00:00,資金費率,ETHWUSDT_binance_bybit,1.02,0.00040726,10000.0,10000.0,53.18,54.19,10054.19
103,2025-02-22 08:00:00,資金費率,XCNUSDT_binance_bybit,5.48,0.00219139,10000.0,10000.0,54.19,59.67,10059.67
104,2025-02-23 08:00:00,資金費率,ETHWUSDT_binance_bybit,1.1,0.00043931,10000.0,10000.0,59.67,60.77,10060.77
105,2025-02-23 08:00:00,資金費率,XCNUSDT_binance_bybit,13.35,0.00533918,10000.0,10000.0,60.77,74.12,10074.12
106,2025-02-24 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,74.12,74.12,10074.12
107,2025-02-24 08:00:00,資金費率,XCNUSDT_binance_bybit,15.15,0.00605972,10000.0,10000.0,74.12,89.27,10089.27
108,2025-02-25 08:00:00,資金費率,ETHWUSDT_binance_bybit,-0.23,-9.257e-05,10000.0,10000.0,89.27,89.04,10089.04
109,2025-02-25 08:00:00,資金費率,XCNUSDT_binance_bybit,20.37,0.00814836,10000.0,10000.0,89.04,109.41,10109.41
110,2025-02-26 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,109.41,109.41,10109.41
111,2025-02-26 08:00:00,資金費率,XCNUSDT_binance_bybit,7.19,0.00287548,10000.0,10000.0,109.41,116.6,10116.6
112,2025-02-27 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,116.6,116.6,10116.6
113,2025-02-27 08:00:00,資金費率,XCNUSDT_binance_bybit,5.88,0.00235094,10000.0,10000.0,116.6,122.47,10122.47
114,2025-02-28 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,122.47,122.47,10122.47
115,2025-02-28 08:00:00,資金費率,XCNUSDT_binance_bybit,2.88,0.00115163,10000.0,10000.0,122.47,125.35,10125.35
116,2025-03-01 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,125.35,125.35,10125.35
117,2025-03-01 08:00:00,資金費率,XCNUSDT_binance_bybit,4.17,0.00166942,10000.0,10000.0,125.35,129.53,10129.53
118,2025-03-02 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,129.53,129.53,10129.53
119,2025-03-02 08:00:00,資金費率,XCNUSDT_binance_bybit,9.12,0.00364633,10000.0,10000.0,129.53,138.64,10138.64
120,2025-03-03 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,138.64,138.64,10138.64
121,2025-03-03 08:00:00,資金費率,XCNUSDT_binance_bybit,23.39,0.00935641,10000.0,10000.0,138.64,162.03,10162.03
122,2025-03-04 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,162.03,162.03,10162.03
123,2025-03-04 08:00:00,資金費率,XCNUSDT_binance_bybit,8.01,0.00320266,10000.0,10000.0,162.03,170.04,10170.04
124,2025-03-05 08:00:00,資金費率,ETHWUSDT_binance_bybit,-0.27,-0.00010838,10000.0,10000.0,170.04,169.77,10169.77
125,2025-03-05 08:00:00,資金費率,XCNUSDT_binance_bybit,7.15,0.00285887,10000.0,10000.0,169.77,176.92,10176.92
126,2025-03-06 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,176.92,176.92,10176.92
127,2025-03-06 08:00:00,資金費率,XCNUSDT_binance_bybit,1.64,0.00065444,10000.0,10000.0,176.92,178.55,10178.55
128,2025-03-07 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,178.55,178.55,10178.55
129,2025-03-07 08:00:00,資金費率,XCNUSDT_binance_bybit,1.42,0.00056646,10000.0,10000.0,178.55,179.97,10179.97
130,2025-03-07 08:00:00,離場,ETHWUSDT_binance_bybit,5000.0,-,10000.0,5000.0,179.97,5179.97,10179.97
131,2025-03-07 08:00:00,離場手續費,ETHWUSDT_binance_bybit,-3.5,-,5000.0,5000.0,5179.97,5176.47,10176.47
131,2025-03-07 08:00:00,進場,ATHUSDT_binance_bybit,-5000.0,-,5000.0,10000.0,5176.47,176.47,10176.47
132,2025-03-07 08:00:00,進場手續費,ATHUSDT_binance_bybit,-3.5,-,10000.0,10000.0,176.47,172.97,10172.97
132,2025-03-08 08:00:00,資金費率,XCNUSDT_binance_bybit,0.78,0.0003106,10000.0,10000.0,172.97,173.74,10173.74
133,2025-03-08 08:00:00,資金費率,ATHUSDT_binance_bybit,2.61,0.00104477,10000.0,10000.0,173.74,176.36,10176.36
134,2025-03-09 08:00:00,資金費率,XCNUSDT_binance_bybit,2.45,0.00097911,10000.0,10000.0,176.36,178.8,10178.8
135,2025-03-09 08:00:00,資金費率,ATHUSDT_binance_bybit,14.68,0.00587341,10000.0,10000.0,178.8,193.49,10193.49
136,2025-03-10 08:00:00,資金費率,XCNUSDT_binance_bybit,5.5,0.00219932,10000.0,10000.0,193.49,198.99,10198.99
137,2025-03-10 08:00:00,資金費率,ATHUSDT_binance_bybit,3.05,0.00122054,10000.0,10000.0,198.99,202.04,10202.04
138,2025-03-11 08:00:00,資金費率,XCNUSDT_binance_bybit,0.85,0.0003403,10000.0,10000.0,202.04,202.89,10202.89
139,2025-03-11 08:00:00,資金費率,ATHUSDT_binance_bybit,7.08,0.0028329,10000.0,10000.0,202.89,209.97,10209.97
140,2025-03-12 08:00:00,資金費率,XCNUSDT_binance_bybit,3.73,0.00149106,10000.0,10000.0,209.97,213.7,10213.7
141,2025-03-12 08:00:00,資金費率,ATHUSDT_binance_bybit,3.02,0.00120956,10000.0,10000.0,213.7,216.72,10216.72
142,2025-03-13 08:00:00,資金費率,XCNUSDT_binance_bybit,2.64,0.00105435,10000.0,10000.0,216.72,219.36,10219.36
143,2025-03-13 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.74,-0.00029468,10000.0,10000.0,219.36,218.62,10218.62
144,2025-03-14 08:00:00,資金費率,XCNUSDT_binance_bybit,3.08,0.00123286,10000.0,10000.0,218.62,221.7,10221.7
145,2025-03-14 08:00:00,資金費率,ATHUSDT_binance_bybit,0.07,2.985e-05,10000.0,10000.0,221.7,221.78,10221.78
146,2025-03-15 08:00:00,資金費率,XCNUSDT_binance_bybit,8.47,0.00338887,10000.0,10000.0,221.78,230.25,10230.25
147,2025-03-15 08:00:00,資金費率,ATHUSDT_binance_bybit,2.05,0.00082005,10000.0,10000.0,230.25,232.3,10232.3
148,2025-03-16 08:00:00,資金費率,XCNUSDT_binance_bybit,5.06,0.00202549,10000.0,10000.0,232.3,237.36,10237.36
149,2025-03-16 08:00:00,資金費率,ATHUSDT_binance_bybit,1.08,0.00043212,10000.0,10000.0,237.36,238.44,10238.44
150,2025-03-17 08:00:00,資金費率,XCNUSDT_binance_bybit,9.09,0.0036346,10000.0,10000.0,238.44,247.53,10247.53
151,2025-03-17 08:00:00,資金費率,ATHUSDT_binance_bybit,1.47,0.00058812,10000.0,10000.0,247.53,249.0,10249.0
152,2025-03-18 08:00:00,資金費率,XCNUSDT_binance_bybit,5.28,0.00211182,10000.0,10000.0,249.0,254.28,10254.28
153,2025-03-18 08:00:00,資金費率,ATHUSDT_binance_bybit,2.56,0.00102239,10000.0,10000.0,254.28,256.84,10256.84
154,2025-03-19 08:00:00,資金費率,XCNUSDT_binance_bybit,4.08,0.00163114,10000.0,10000.0,256.84,260.91,10260.91
155,2025-03-19 08:00:00,資金費率,ATHUSDT_binance_bybit,2.18,0.00087165,10000.0,10000.0,260.91,263.09,10263.09
156,2025-03-20 08:00:00,資金費率,XCNUSDT_binance_bybit,2.85,0.00114155,10000.0,10000.0,263.09,265.95,10265.95
157,2025-03-20 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.1,-4.11e-05,10000.0,10000.0,265.95,265.84,10265.84
158,2025-03-21 08:00:00,資金費率,XCNUSDT_binance_bybit,8.04,0.00321593,10000.0,10000.0,265.84,273.88,10273.88
159,2025-03-21 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.75,-0.0003,10000.0,10000.0,273.88,273.13,10273.13
160,2025-03-22 08:00:00,資金費率,XCNUSDT_binance_bybit,5.23,0.0020935,10000.0,10000.0,273.13,278.37,10278.37
161,2025-03-22 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.73,-0.00029319,10000.0,10000.0,278.37,277.64,10277.64
162,2025-03-23 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.27,-0.00010628,10000.0,10000.0,277.64,277.37,10277.37
163,2025-03-23 08:00:00,資金費率,ATHUSDT_binance_bybit,0.18,7.396e-05,10000.0,10000.0,277.37,277.55,10277.55
164,2025-03-24 08:00:00,資金費率,XCNUSDT_binance_bybit,4.48,0.0017931,10000.0,10000.0,277.55,282.04,10282.04
165,2025-03-24 08:00:00,資金費率,ATHUSDT_binance_bybit,1.19,0.00047668,10000.0,10000.0,282.04,283.23,10283.23
166,2025-03-25 08:00:00,資金費率,XCNUSDT_binance_bybit,3.78,0.00151167,10000.0,10000.0,283.23,287.01,10287.01
167,2025-03-25 08:00:00,資金費率,ATHUSDT_binance_bybit,0.37,0.00014619,10000.0,10000.0,287.01,287.37,10287.37
168,2025-03-26 08:00:00,資金費率,XCNUSDT_binance_bybit,5.34,0.00213596,10000.0,10000.0,287.37,292.71,10292.71
169,2025-03-26 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.28,-0.00011087,10000.0,10000.0,292.71,292.44,10292.44
170,2025-03-27 08:00:00,資金費率,XCNUSDT_binance_bybit,9.91,0.00396524,10000.0,10000.0,292.44,302.35,10302.35
171,2025-03-27 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.73,-0.00029376,10000.0,10000.0,302.35,301.62,10301.62
172,2025-03-28 08:00:00,資金費率,XCNUSDT_binance_bybit,4.23,0.00169056,10000.0,10000.0,301.62,305.84,10305.84
173,2025-03-28 08:00:00,資金費率,ATHUSDT_binance_bybit,2.97,0.00118711,10000.0,10000.0,305.84,308.81,10308.81
174,2025-03-29 08:00:00,資金費率,XCNUSDT_binance_bybit,1.28,0.00051341,10000.0,10000.0,308.81,310.09,10310.09
175,2025-03-29 08:00:00,資金費率,ATHUSDT_binance_bybit,2.29,0.000917,10000.0,10000.0,310.09,312.39,10312.39
176,2025-03-30 08:00:00,資金費率,XCNUSDT_binance_bybit,2.84,0.00113518,10000.0,10000.0,312.39,315.22,10315.22
177,2025-03-30 08:00:00,資金費率,ATHUSDT_binance_bybit,3.85,0.00154191,10000.0,10000.0,315.22,319.08,10319.08
178,2025-03-31 08:00:00,資金費率,XCNUSDT_binance_bybit,6.11,0.00244488,10000.0,10000.0,319.08,325.19,10325.19
179,2025-03-31 08:00:00,資金費率,ATHUSDT_binance_bybit,2.09,0.00083618,10000.0,10000.0,325.19,327.28,10327.28
180,2025-04-01 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.55,-0.00022089,10000.0,10000.0,327.28,326.73,10326.73
181,2025-04-01 08:00:00,資金費率,ATHUSDT_binance_bybit,0.54,0.00021789,10000.0,10000.0,326.73,327.27,10327.27
182,2025-04-02 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.75,-0.0003,10000.0,10000.0,327.27,326.52,10326.52
183,2025-04-02 08:00:00,資金費率,ATHUSDT_binance_bybit,0.65,0.00026074,10000.0,10000.0,326.52,327.18,10327.18
184,2025-04-03 08:00:00,資金費率,XCNUSDT_binance_bybit,2.88,0.00115131,10000.0,10000.0,327.18,330.05,10330.05
185,2025-04-03 08:00:00,資金費率,ATHUSDT_binance_bybit,-2.92,-0.00116974,10000.0,10000.0,330.05,327.13,10327.13
186,2025-04-04 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.54,-0.00021411,10000.0,10000.0,327.13,326.59,10326.59
187,2025-04-04 08:00:00,資金費率,ATHUSDT_binance_bybit,2.01,0.00080424,10000.0,10000.0,326.59,328.6,10328.6
188,2025-04-05 08:00:00,資金費率,XCNUSDT_binance_bybit,0.53,0.00021344,10000.0,10000.0,328.6,329.14,10329.14
189,2025-04-05 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.44,-0.00017668,10000.0,10000.0,329.14,328.7,10328.7
190,2025-04-06 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.75,-0.0003,10000.0,10000.0,328.7,327.95,10327.95
191,2025-04-06 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.68,-0.00027015,10000.0,10000.0,327.95,327.27,10327.27
192,2025-04-07 08:00:00,資金費率,XCNUSDT_binance_bybit,0.38,0.0001509,10000.0,10000.0,327.27,327.65,10327.65
193,2025-04-07 08:00:00,資金費率,ATHUSDT_binance_bybit,1.94,0.00077596,10000.0,10000.0,327.65,329.59,10329.59
194,2025-04-08 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.75,-0.0003,10000.0,10000.0,329.59,328.84,10328.84
195,2025-04-08 08:00:00,資金費率,ATHUSDT_binance_bybit,1.4,0.00056127,10000.0,10000.0,328.84,330.24,10330.24
196,2025-04-09 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.75,-0.0003,10000.0,10000.0,330.24,329.49,10329.49
