標號,時間,類型,交易對,金額,資費差,before倉位餘額,after倉位餘額,before現金餘額,after現金餘額,總餘額
194,2025-03-06 08:00:00,資金費率,XCNUSDT_binance_bybit,1.08,0.00065444,9900.0,9900.0,1231.2,1232.28,11132.28
195,2025-03-06 08:00:00,資金費率,GOATUSDT_binance_bybit,0.04,2.465e-05,9900.0,9900.0,1232.28,1232.32,11132.32
196,2025-03-06 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.14,8.223e-05,9900.0,9900.0,1232.32,1232.46,11132.46
197,2025-03-07 08:00:00,資金費率,XCNUSDT_binance_bybit,0.93,0.00056646,9900.0,9900.0,1232.46,1233.39,11133.39
198,2025-03-07 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.38,-0.00022847,9900.0,9900.0,1233.39,1233.02,11133.02
199,2025-03-07 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.13,7.699e-05,9900.0,9900.0,1233.02,1233.14,11133.14
200,2025-03-08 08:00:00,資金費率,XCNUSDT_binance_bybit,0.51,0.0003106,9900.0,9900.0,1233.14,1233.65,11133.65
201,2025-03-08 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,2.02e-06,9900.0,9900.0,1233.65,1233.66,11133.66
202,2025-03-08 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1233.66,1233.66,11133.66
203,2025-03-08 08:00:00,離場,DEGENUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1233.66,4533.66,11133.66
204,2025-03-08 08:00:00,離場手續費,DEGENUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4533.66,4531.35,11131.35
204,2025-03-08 08:00:00,進場,ATHUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4531.35,1231.35,11131.35
205,2025-03-08 08:00:00,進場手續費,ATHUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1231.35,1229.04,11129.04
205,2025-03-09 08:00:00,資金費率,XCNUSDT_binance_bybit,1.62,0.00097911,9900.0,9900.0,1229.04,1230.65,11130.65
206,2025-03-09 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.11,-6.58e-05,9900.0,9900.0,1230.65,1230.54,11130.54
207,2025-03-09 08:00:00,資金費率,ATHUSDT_binance_bybit,9.69,0.00587341,9900.0,9900.0,1230.54,1240.24,11140.24
208,2025-03-10 08:00:00,資金費率,XCNUSDT_binance_bybit,3.63,0.00219932,9900.0,9900.0,1240.24,1243.86,11143.86
209,2025-03-10 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.06,-3.889e-05,9900.0,9900.0,1243.86,1243.8,11143.8
210,2025-03-10 08:00:00,資金費率,ATHUSDT_binance_bybit,2.01,0.00122054,9900.0,9900.0,1243.8,1245.81,11145.81
211,2025-03-10 08:00:00,離場,GOATUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1245.81,4545.81,11145.81
212,2025-03-10 08:00:00,離場手續費,GOATUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4545.81,4543.5,11143.5
212,2025-03-10 08:00:00,進場,ALCHUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4543.5,1243.5,11143.5
213,2025-03-10 08:00:00,進場手續費,ALCHUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1243.5,1241.19,11141.19
213,2025-03-11 08:00:00,資金費率,XCNUSDT_binance_bybit,0.56,0.0003403,9900.0,9900.0,1241.19,1241.76,11141.76
214,2025-03-11 08:00:00,資金費率,ATHUSDT_binance_bybit,4.67,0.0028329,9900.0,9900.0,1241.76,1246.43,11146.43
215,2025-03-11 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.16,9.837e-05,9900.0,9900.0,1246.43,1246.59,11146.59
216,2025-03-12 08:00:00,資金費率,XCNUSDT_binance_bybit,2.46,0.00149106,9900.0,9900.0,1246.59,1249.05,11149.05
217,2025-03-12 08:00:00,資金費率,ATHUSDT_binance_bybit,2.0,0.00120956,9900.0,9900.0,1249.05,1251.05,11151.05
218,2025-03-12 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.39,0.00023828,9900.0,9900.0,1251.05,1251.44,11151.44
219,2025-03-13 08:00:00,資金費率,XCNUSDT_binance_bybit,1.74,0.00105435,9900.0,9900.0,1251.44,1253.18,11153.18
220,2025-03-13 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.49,-0.00029468,9900.0,9900.0,1253.18,1252.7,11152.7
221,2025-03-13 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.12,7.238e-05,9900.0,9900.0,1252.7,1252.81,11152.81
222,2025-03-14 08:00:00,資金費率,XCNUSDT_binance_bybit,2.03,0.00123286,9900.0,9900.0,1252.81,1254.85,11154.85
223,2025-03-14 08:00:00,資金費率,ATHUSDT_binance_bybit,0.05,2.985e-05,9900.0,9900.0,1254.85,1254.9,11154.9
224,2025-03-14 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.77,0.0004678,9900.0,9900.0,1254.9,1255.67,11155.67
225,2025-03-15 08:00:00,資金費率,XCNUSDT_binance_bybit,5.59,0.00338887,9900.0,9900.0,1255.67,1261.26,11161.26
226,2025-03-15 08:00:00,資金費率,ATHUSDT_binance_bybit,1.35,0.00082005,9900.0,9900.0,1261.26,1262.61,11162.61
227,2025-03-15 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.35,0.00021244,9900.0,9900.0,1262.61,1262.97,11162.97
228,2025-03-16 08:00:00,資金費率,XCNUSDT_binance_bybit,3.34,0.00202549,9900.0,9900.0,1262.97,1266.31,11166.31
229,2025-03-16 08:00:00,資金費率,ATHUSDT_binance_bybit,0.71,0.00043212,9900.0,9900.0,1266.31,1267.02,11167.02
230,2025-03-16 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.04,2.386e-05,9900.0,9900.0,1267.02,1267.06,11167.06
231,2025-03-17 08:00:00,資金費率,XCNUSDT_binance_bybit,6.0,0.0036346,9900.0,9900.0,1267.06,1273.06,11173.06
232,2025-03-17 08:00:00,資金費率,ATHUSDT_binance_bybit,0.97,0.00058812,9900.0,9900.0,1273.06,1274.03,11174.03
233,2025-03-17 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.21,0.00012879,9900.0,9900.0,1274.03,1274.24,11174.24
234,2025-03-18 08:00:00,資金費率,XCNUSDT_binance_bybit,3.48,0.00211182,9900.0,9900.0,1274.24,1277.72,11177.72
235,2025-03-18 08:00:00,資金費率,ATHUSDT_binance_bybit,1.69,0.00102239,9900.0,9900.0,1277.72,1279.41,11179.41
236,2025-03-18 08:00:00,資金費率,ALCHUSDT_binance_bybit,1.5,0.00091046,9900.0,9900.0,1279.41,1280.91,11180.91
237,2025-03-19 08:00:00,資金費率,XCNUSDT_binance_bybit,2.69,0.00163114,9900.0,9900.0,1280.91,1283.6,11183.6
238,2025-03-19 08:00:00,資金費率,ATHUSDT_binance_bybit,1.44,0.00087165,9900.0,9900.0,1283.6,1285.04,11185.04
239,2025-03-19 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.62,0.0003783,9900.0,9900.0,1285.04,1285.67,11185.67
240,2025-03-20 08:00:00,資金費率,XCNUSDT_binance_bybit,1.88,0.00114155,9900.0,9900.0,1285.67,1287.55,11187.55
241,2025-03-20 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.07,-4.11e-05,9900.0,9900.0,1287.55,1287.48,11187.48
242,2025-03-20 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.85,0.00051345,9900.0,9900.0,1287.48,1288.33,11188.33
243,2025-03-21 08:00:00,資金費率,XCNUSDT_binance_bybit,5.31,0.00321593,9900.0,9900.0,1288.33,1293.64,11193.64
244,2025-03-21 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1293.64,1293.14,11193.14
245,2025-03-21 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.84,0.00051004,9900.0,9900.0,1293.14,1293.98,11193.98
246,2025-03-21 08:00:00,離場,ALCHUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1293.98,4593.98,11193.98
247,2025-03-21 08:00:00,離場手續費,ALCHUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4593.98,4591.67,11191.67
247,2025-03-21 08:00:00,進場,AUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4591.67,1291.67,11191.67
248,2025-03-21 08:00:00,進場手續費,AUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1291.67,1289.36,11189.36
248,2025-03-22 08:00:00,資金費率,XCNUSDT_binance_bybit,3.45,0.0020935,9900.0,9900.0,1289.36,1292.82,11192.82
249,2025-03-22 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.48,-0.00029319,9900.0,9900.0,1292.82,1292.33,11192.33
250,2025-03-22 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1292.33,1292.33,11192.33
251,2025-03-23 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.18,-0.00010628,9900.0,9900.0,1292.33,1292.16,11192.16
252,2025-03-23 08:00:00,資金費率,ATHUSDT_binance_bybit,0.12,7.396e-05,9900.0,9900.0,1292.16,1292.28,11192.28
253,2025-03-23 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1292.28,1292.28,11192.28
254,2025-03-24 08:00:00,資金費率,XCNUSDT_binance_bybit,2.96,0.0017931,9900.0,9900.0,1292.28,1295.24,11195.24
255,2025-03-24 08:00:00,資金費率,ATHUSDT_binance_bybit,0.79,0.00047668,9900.0,9900.0,1295.24,1296.03,11196.03
256,2025-03-24 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1296.03,1296.03,11196.03
257,2025-03-25 08:00:00,資金費率,XCNUSDT_binance_bybit,2.49,0.00151167,9900.0,9900.0,1296.03,1298.52,11198.52
258,2025-03-25 08:00:00,資金費率,ATHUSDT_binance_bybit,0.24,0.00014619,9900.0,9900.0,1298.52,1298.76,11198.76
259,2025-03-25 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1298.76,1298.76,11198.76
260,2025-03-26 08:00:00,資金費率,XCNUSDT_binance_bybit,3.52,0.00213596,9900.0,9900.0,1298.76,1302.29,11202.29
261,2025-03-26 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.18,-0.00011087,9900.0,9900.0,1302.29,1302.1,11202.1
262,2025-03-26 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1302.1,1302.1,11202.1
263,2025-03-27 08:00:00,資金費率,XCNUSDT_binance_bybit,6.54,0.00396524,9900.0,9900.0,1302.1,1308.64,11208.64
264,2025-03-27 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.48,-0.00029376,9900.0,9900.0,1308.64,1308.16,11208.16
265,2025-03-27 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1308.16,1308.16,11208.16
266,2025-03-27 08:00:00,離場,AUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1308.16,4608.16,11208.16
267,2025-03-27 08:00:00,離場手續費,AUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4608.16,4605.85,11205.85
267,2025-03-27 08:00:00,進場,WALUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4605.85,1305.85,11205.85
268,2025-03-27 08:00:00,進場手續費,WALUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1305.85,1303.54,11203.54
268,2025-03-28 08:00:00,資金費率,XCNUSDT_binance_bybit,2.79,0.00169056,9900.0,9900.0,1303.54,1306.33,11206.33
269,2025-03-28 08:00:00,資金費率,ATHUSDT_binance_bybit,1.96,0.00118711,9900.0,9900.0,1306.33,1308.29,11208.29
270,2025-03-28 08:00:00,資金費率,WALUSDT_binance_bybit,-5.42,-0.00328357,9900.0,9900.0,1308.29,1302.87,11202.87
271,2025-03-28 08:00:00,離場,WALUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1302.87,4602.87,11202.87
272,2025-03-28 08:00:00,離場手續費,WALUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4602.87,4600.56,11200.56
272,2025-03-28 08:00:00,進場,BABYUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4600.56,1300.56,11200.56
273,2025-03-28 08:00:00,進場手續費,BABYUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1300.56,1298.25,11198.25
273,2025-03-29 08:00:00,資金費率,XCNUSDT_binance_bybit,0.85,0.00051341,9900.0,9900.0,1298.25,1299.1,11199.1
274,2025-03-29 08:00:00,資金費率,ATHUSDT_binance_bybit,1.51,0.000917,9900.0,9900.0,1299.1,1300.61,11200.61
275,2025-03-29 08:00:00,資金費率,BABYUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1300.61,1300.61,11200.61
276,2025-03-30 08:00:00,資金費率,XCNUSDT_binance_bybit,1.87,0.00113518,9900.0,9900.0,1300.61,1302.48,11202.48
277,2025-03-30 08:00:00,資金費率,ATHUSDT_binance_bybit,2.54,0.00154191,9900.0,9900.0,1302.48,1305.03,11205.03
278,2025-03-30 08:00:00,資金費率,BABYUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1305.03,1305.03,11205.03
279,2025-03-31 08:00:00,資金費率,XCNUSDT_binance_bybit,4.03,0.00244488,9900.0,9900.0,1305.03,1309.06,11209.06
280,2025-03-31 08:00:00,資金費率,ATHUSDT_binance_bybit,1.38,0.00083618,9900.0,9900.0,1309.06,1310.44,11210.44
281,2025-03-31 08:00:00,資金費率,BABYUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1310.44,1310.44,11210.44
282,2025-04-01 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.36,-0.00022089,9900.0,9900.0,1310.44,1310.08,11210.08
283,2025-04-01 08:00:00,資金費率,ATHUSDT_binance_bybit,0.36,0.00021789,9900.0,9900.0,1310.08,1310.44,11210.44
284,2025-04-01 08:00:00,資金費率,BABYUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1310.44,1310.44,11210.44
285,2025-04-02 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1310.44,1309.94,11209.94
286,2025-04-02 08:00:00,資金費率,ATHUSDT_binance_bybit,0.43,0.00026074,9900.0,9900.0,1309.94,1310.37,11210.37
287,2025-04-02 08:00:00,資金費率,BABYUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1310.37,1310.37,11210.37
288,2025-04-03 08:00:00,資金費率,XCNUSDT_binance_bybit,1.9,0.00115131,9900.0,9900.0,1310.37,1312.27,11212.27
289,2025-04-03 08:00:00,資金費率,ATHUSDT_binance_bybit,-1.93,-0.00116974,9900.0,9900.0,1312.27,1310.34,11210.34
290,2025-04-03 08:00:00,資金費率,BABYUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1310.34,1310.34,11210.34
291,2025-04-04 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.35,-0.00021411,9900.0,9900.0,1310.34,1309.99,11209.99
292,2025-04-04 08:00:00,資金費率,ATHUSDT_binance_bybit,1.33,0.00080424,9900.0,9900.0,1309.99,1311.32,11211.32
293,2025-04-04 08:00:00,資金費率,BABYUSDT_binance_bybit,-0.25,-0.00015,9900.0,9900.0,1311.32,1311.07,11211.07
294,2025-04-04 08:00:00,離場,BABYUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1311.07,4611.07,11211.07
295,2025-04-04 08:00:00,離場手續費,BABYUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4611.07,4608.76,11208.76
295,2025-04-04 08:00:00,進場,INITUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4608.76,1308.76,11208.76
296,2025-04-04 08:00:00,進場手續費,INITUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1308.76,1306.45,11206.45
296,2025-04-05 08:00:00,資金費率,XCNUSDT_binance_bybit,0.35,0.00021344,9900.0,9900.0,1306.45,1306.8,11206.8
297,2025-04-05 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.29,-0.00017668,9900.0,9900.0,1306.8,1306.51,11206.51
298,2025-04-05 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1306.51,1306.51,11206.51
299,2025-04-06 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1306.51,1306.01,11206.01
300,2025-04-06 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.45,-0.00027015,9900.0,9900.0,1306.01,1305.57,11205.57
301,2025-04-06 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1305.57,1305.57,11205.57
302,2025-04-07 08:00:00,資金費率,XCNUSDT_binance_bybit,0.25,0.0001509,9900.0,9900.0,1305.57,1305.82,11205.82
303,2025-04-07 08:00:00,資金費率,ATHUSDT_binance_bybit,1.28,0.00077596,9900.0,9900.0,1305.82,1307.1,11207.1
304,2025-04-07 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1307.1,1307.1,11207.1
305,2025-04-08 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1307.1,1306.6,11206.6
306,2025-04-08 08:00:00,資金費率,ATHUSDT_binance_bybit,0.93,0.00056127,9900.0,9900.0,1306.6,1307.53,11207.53
307,2025-04-08 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1307.53,1307.53,11207.53
308,2025-04-09 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1307.53,1307.03,11207.03
309,2025-04-09 08:00:00,資金費率,ATHUSDT_binance_bybit,0.81,0.00048855,9900.0,9900.0,1307.03,1307.84,11207.84
310,2025-04-09 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1307.84,1307.84,11207.84
311,2025-04-10 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.34,-0.00020433,9900.0,9900.0,1307.84,1307.5,11207.5
312,2025-04-10 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.03,-1.653e-05,9900.0,9900.0,1307.5,1307.47,11207.47
313,2025-04-10 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1307.47,1307.47,11207.47
314,2025-04-11 08:00:00,資金費率,XCNUSDT_binance_bybit,38.04,0.02305427,9900.0,9900.0,1307.47,1345.51,11245.51
315,2025-04-11 08:00:00,資金費率,ATHUSDT_binance_bybit,0.55,0.00033516,9900.0,9900.0,1345.51,1346.07,11246.07
316,2025-04-11 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1346.07,1346.07,11246.07
317,2025-04-12 08:00:00,資金費率,XCNUSDT_binance_bybit,51.09,0.03096409,9900.0,9900.0,1346.07,1397.16,11297.16
318,2025-04-12 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.21,-0.0001281,9900.0,9900.0,1397.16,1396.95,11296.95
319,2025-04-12 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1396.95,1396.95,11296.95
320,2025-04-13 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.64,-0.00099275,9900.0,9900.0,1396.95,1395.31,11295.31
321,2025-04-13 08:00:00,資金費率,ATHUSDT_binance_bybit,0.71,0.00043078,9900.0,9900.0,1395.31,1396.02,11296.02
322,2025-04-13 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1396.02,1396.02,11296.02
323,2025-04-14 08:00:00,資金費率,XCNUSDT_binance_bybit,0.54,0.00032741,9900.0,9900.0,1396.02,1396.56,11296.56
324,2025-04-14 08:00:00,資金費率,ATHUSDT_binance_bybit,1.52,0.00092053,9900.0,9900.0,1396.56,1398.08,11298.08
325,2025-04-14 08:00:00,資金費率,INITUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1398.08,1398.08,11298.08
326,2025-04-15 08:00:00,資金費率,XCNUSDT_binance_bybit,0.82,0.00049932,9900.0,9900.0,1398.08,1398.9,11298.9
327,2025-04-15 08:00:00,資金費率,ATHUSDT_binance_bybit,0.31,0.00018926,9900.0,9900.0,1398.9,1399.21,11299.21
328,2025-04-15 08:00:00,資金費率,INITUSDT_binance_bybit,-0.25,-0.00015,9900.0,9900.0,1399.21,1398.97,11298.97
329,2025-04-15 08:00:00,離場,INITUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1398.97,4698.97,11298.97
330,2025-04-15 08:00:00,離場手續費,INITUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4698.97,4696.66,11296.66
330,2025-04-15 08:00:00,進場,SOPHUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4696.66,1396.66,11296.66
331,2025-04-15 08:00:00,進場手續費,SOPHUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1396.66,1394.35,11294.35
331,2025-04-16 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.51,-0.00091655,9900.0,9900.0,1394.35,1392.83,11292.83
332,2025-04-16 08:00:00,資金費率,ATHUSDT_binance_bybit,1.15,0.00069462,9900.0,9900.0,1392.83,1393.98,11293.98
333,2025-04-16 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1393.98,1393.98,11293.98
334,2025-04-17 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.45,-0.00148423,9900.0,9900.0,1393.98,1391.53,11291.53
335,2025-04-17 08:00:00,資金費率,ATHUSDT_binance_bybit,0.6,0.00036284,9900.0,9900.0,1391.53,1392.13,11292.13
336,2025-04-17 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1392.13,1392.13,11292.13
337,2025-04-18 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.2,-0.00072487,9900.0,9900.0,1392.13,1390.93,11290.93
338,2025-04-18 08:00:00,資金費率,ATHUSDT_binance_bybit,0.29,0.00017574,9900.0,9900.0,1390.93,1391.22,11291.22
339,2025-04-18 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1391.22,1391.22,11291.22
340,2025-04-19 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.94,-0.00117522,9900.0,9900.0,1391.22,1389.29,11289.29
341,2025-04-19 08:00:00,資金費率,ATHUSDT_binance_bybit,0.06,3.633e-05,9900.0,9900.0,1389.29,1389.35,11289.35
342,2025-04-19 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1389.35,1389.35,11289.35
343,2025-04-20 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.05,-0.00124436,9900.0,9900.0,1389.35,1387.29,11287.29
344,2025-04-20 08:00:00,資金費率,ATHUSDT_binance_bybit,1.26,0.00076484,9900.0,9900.0,1387.29,1388.55,11288.55
345,2025-04-20 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1388.55,1388.55,11288.55
346,2025-04-21 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.17,-0.00010538,9900.0,9900.0,1388.55,1388.38,11288.38
347,2025-04-21 08:00:00,資金費率,ATHUSDT_binance_bybit,0.27,0.00016604,9900.0,9900.0,1388.38,1388.65,11288.65
348,2025-04-21 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1388.65,1388.65,11288.65
349,2025-04-22 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.95,-0.00178801,9900.0,9900.0,1388.65,1385.7,11285.7
350,2025-04-22 08:00:00,資金費率,ATHUSDT_binance_bybit,0.42,0.00025751,9900.0,9900.0,1385.7,1386.13,11286.13
351,2025-04-22 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1386.13,1386.13,11286.13
352,2025-04-23 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.32,-0.00080231,9900.0,9900.0,1386.13,1384.81,11284.81
353,2025-04-23 08:00:00,資金費率,ATHUSDT_binance_bybit,1.68,0.00101694,9900.0,9900.0,1384.81,1386.48,11286.48
354,2025-04-23 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1386.48,1386.48,11286.48
355,2025-04-24 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.64,-0.00099398,9900.0,9900.0,1386.48,1384.84,11284.84
356,2025-04-24 08:00:00,資金費率,ATHUSDT_binance_bybit,0.06,3.448e-05,9900.0,9900.0,1384.84,1384.9,11284.9
357,2025-04-24 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1384.9,1384.9,11284.9
358,2025-04-25 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.34,-0.0008095,9900.0,9900.0,1384.9,1383.56,11283.56
359,2025-04-25 08:00:00,資金費率,ATHUSDT_binance_bybit,1.52,0.00092281,9900.0,9900.0,1383.56,1385.09,11285.09
360,2025-04-25 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1385.09,1385.09,11285.09
361,2025-04-26 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.74,-0.00045021,9900.0,9900.0,1385.09,1384.34,11284.34
362,2025-04-26 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1384.34,1384.34,11284.34
363,2025-04-26 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1384.34,1384.34,11284.34
364,2025-04-27 08:00:00,資金費率,XCNUSDT_binance_bybit,0.28,0.00017075,9900.0,9900.0,1384.34,1384.63,11284.63
365,2025-04-27 08:00:00,資金費率,ATHUSDT_binance_bybit,0.06,3.63e-05,9900.0,9900.0,1384.63,1384.69,11284.69
366,2025-04-27 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1384.69,1384.69,11284.69
367,2025-04-28 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.5,-0.00030021,9900.0,9900.0,1384.69,1384.19,11284.19
368,2025-04-28 08:00:00,資金費率,ATHUSDT_binance_bybit,0.85,0.00051462,9900.0,9900.0,1384.19,1385.04,11285.04
369,2025-04-28 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1385.04,1385.04,11285.04
370,2025-04-29 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.7,-0.0004265,9900.0,9900.0,1385.04,1384.34,11284.34
371,2025-04-29 08:00:00,資金費率,ATHUSDT_binance_bybit,-5.42,-0.00328372,9900.0,9900.0,1384.34,1378.92,11278.92
372,2025-04-29 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1378.92,1378.92,11278.92
373,2025-04-30 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.66,-0.00039935,9900.0,9900.0,1378.92,1378.26,11278.26
374,2025-04-30 08:00:00,資金費率,ATHUSDT_binance_bybit,0.94,0.00056774,9900.0,9900.0,1378.26,1379.2,11279.2
375,2025-04-30 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1379.2,1379.2,11279.2
376,2025-05-01 08:00:00,資金費率,XCNUSDT_binance_bybit,0.14,8.213e-05,9900.0,9900.0,1379.2,1379.33,11279.33
377,2025-05-01 08:00:00,資金費率,ATHUSDT_binance_bybit,2.06,0.00124829,9900.0,9900.0,1379.33,1381.39,11281.39
378,2025-05-01 08:00:00,資金費率,SOPHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1381.39,1381.39,11281.39
379,2025-05-02 08:00:00,資金費率,XCNUSDT_binance_bybit,-3.12,-0.00189238,9900.0,9900.0,1381.39,1378.27,11278.27
