標號,時間,類型,交易對,金額,資費差,before倉位餘額,after倉位餘額,before現金餘額,after現金餘額,總餘額
195,2025-02-19 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,791.3,791.3,10791.3
196,2025-02-19 08:00:00,資金費率,XCNUSDT_binance_bybit,3.15,0.00251654,10000.0,10000.0,791.3,794.44,10794.44
197,2025-02-19 08:00:00,資金費率,DEGENUSDT_binance_bybit,-0.05,-4.304e-05,10000.0,10000.0,794.44,794.39,10794.39
198,2025-02-19 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.24,-0.00018847,10000.0,10000.0,794.39,794.15,10794.15
199,2025-02-20 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,794.15,794.15,10794.15
200,2025-02-20 08:00:00,資金費率,XCNUSDT_binance_bybit,1.78,0.00142418,10000.0,10000.0,794.15,795.93,10795.93
201,2025-02-20 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,795.93,795.93,10795.93
202,2025-02-20 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,795.93,795.93,10795.93
203,2025-02-21 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,795.93,795.93,10795.93
204,2025-02-21 08:00:00,資金費率,XCNUSDT_binance_bybit,2.88,0.00230112,10000.0,10000.0,795.93,798.81,10798.81
205,2025-02-21 08:00:00,資金費率,DEGENUSDT_binance_bybit,-0.02,-1.211e-05,10000.0,10000.0,798.81,798.8,10798.8
206,2025-02-21 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,798.8,798.8,10798.8
207,2025-02-22 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.51,0.00040726,10000.0,10000.0,798.8,799.31,10799.31
208,2025-02-22 08:00:00,資金費率,XCNUSDT_binance_bybit,2.74,0.00219139,10000.0,10000.0,799.31,802.04,10802.04
209,2025-02-22 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.08,6.524e-05,10000.0,10000.0,802.04,802.13,10802.13
210,2025-02-22 08:00:00,資金費率,GOATUSDT_binance_bybit,0.11,8.782e-05,10000.0,10000.0,802.13,802.24,10802.24
211,2025-02-23 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.55,0.00043931,10000.0,10000.0,802.24,802.78,10802.78
212,2025-02-23 08:00:00,資金費率,XCNUSDT_binance_bybit,6.67,0.00533918,10000.0,10000.0,802.78,809.46,10809.46
213,2025-02-23 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,809.46,809.46,10809.46
214,2025-02-23 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.03,-2.278e-05,10000.0,10000.0,809.46,809.43,10809.43
215,2025-02-24 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,809.43,809.43,10809.43
216,2025-02-24 08:00:00,資金費率,XCNUSDT_binance_bybit,7.57,0.00605972,10000.0,10000.0,809.43,817.01,10817.01
217,2025-02-24 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,817.01,817.01,10817.01
218,2025-02-24 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,817.01,817.01,10817.01
219,2025-02-25 08:00:00,資金費率,ETHWUSDT_binance_bybit,-0.12,-9.257e-05,10000.0,10000.0,817.01,816.89,10816.89
220,2025-02-25 08:00:00,資金費率,XCNUSDT_binance_bybit,10.19,0.00814836,10000.0,10000.0,816.89,827.07,10827.07
221,2025-02-25 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,827.07,827.07,10827.07
222,2025-02-25 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.04,-2.87e-05,10000.0,10000.0,827.07,827.04,10827.04
223,2025-02-26 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,827.04,827.04,10827.04
224,2025-02-26 08:00:00,資金費率,XCNUSDT_binance_bybit,3.59,0.00287548,10000.0,10000.0,827.04,830.63,10830.63
225,2025-02-26 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,830.63,830.63,10830.63
226,2025-02-26 08:00:00,資金費率,GOATUSDT_binance_bybit,0.2,0.00015625,10000.0,10000.0,830.63,830.83,10830.83
227,2025-02-27 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,830.83,830.83,10830.83
228,2025-02-27 08:00:00,資金費率,XCNUSDT_binance_bybit,2.94,0.00235094,10000.0,10000.0,830.83,833.77,10833.77
229,2025-02-27 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.09,7.298e-05,10000.0,10000.0,833.77,833.86,10833.86
230,2025-02-27 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,833.86,833.86,10833.86
231,2025-02-28 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,833.86,833.86,10833.86
232,2025-02-28 08:00:00,資金費率,XCNUSDT_binance_bybit,1.44,0.00115163,10000.0,10000.0,833.86,835.3,10835.3
233,2025-02-28 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,835.3,835.3,10835.3
234,2025-02-28 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.13,-0.00010007,10000.0,10000.0,835.3,835.17,10835.17
235,2025-03-01 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,835.17,835.17,10835.17
236,2025-03-01 08:00:00,資金費率,XCNUSDT_binance_bybit,2.09,0.00166942,10000.0,10000.0,835.17,837.26,10837.26
237,2025-03-01 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,837.26,837.26,10837.26
238,2025-03-01 08:00:00,資金費率,GOATUSDT_binance_bybit,0.29,0.00023043,10000.0,10000.0,837.26,837.55,10837.55
239,2025-03-02 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,837.55,837.55,10837.55
240,2025-03-02 08:00:00,資金費率,XCNUSDT_binance_bybit,4.56,0.00364633,10000.0,10000.0,837.55,842.11,10842.11
241,2025-03-02 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.01,8.51e-06,10000.0,10000.0,842.11,842.12,10842.12
242,2025-03-02 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.04,-3.15e-05,10000.0,10000.0,842.12,842.08,10842.08
243,2025-03-03 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,842.08,842.08,10842.08
244,2025-03-03 08:00:00,資金費率,XCNUSDT_binance_bybit,11.7,0.00935641,10000.0,10000.0,842.08,853.77,10853.77
245,2025-03-03 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,2.93e-06,10000.0,10000.0,853.77,853.78,10853.78
246,2025-03-03 08:00:00,資金費率,GOATUSDT_binance_bybit,0.27,0.0002181,10000.0,10000.0,853.78,854.05,10854.05
247,2025-03-04 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,854.05,854.05,10854.05
248,2025-03-04 08:00:00,資金費率,XCNUSDT_binance_bybit,4.0,0.00320266,10000.0,10000.0,854.05,858.05,10858.05
249,2025-03-04 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.44,0.00034962,10000.0,10000.0,858.05,858.49,10858.49
250,2025-03-04 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.19,-0.0001481,10000.0,10000.0,858.49,858.3,10858.3
251,2025-03-05 08:00:00,資金費率,ETHWUSDT_binance_bybit,-0.14,-0.00010838,10000.0,10000.0,858.3,858.17,10858.17
252,2025-03-05 08:00:00,資金費率,XCNUSDT_binance_bybit,3.57,0.00285887,10000.0,10000.0,858.17,861.74,10861.74
253,2025-03-05 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.03,2.042e-05,10000.0,10000.0,861.74,861.77,10861.77
254,2025-03-05 08:00:00,資金費率,GOATUSDT_binance_bybit,0.29,0.00023383,10000.0,10000.0,861.77,862.06,10862.06
255,2025-03-06 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,862.06,862.06,10862.06
256,2025-03-06 08:00:00,資金費率,XCNUSDT_binance_bybit,0.82,0.00065444,10000.0,10000.0,862.06,862.88,10862.88
257,2025-03-06 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.1,8.223e-05,10000.0,10000.0,862.88,862.98,10862.98
258,2025-03-06 08:00:00,資金費率,GOATUSDT_binance_bybit,0.03,2.465e-05,10000.0,10000.0,862.98,863.01,10863.01
259,2025-03-07 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,863.01,863.01,10863.01
260,2025-03-07 08:00:00,資金費率,XCNUSDT_binance_bybit,0.71,0.00056646,10000.0,10000.0,863.01,863.72,10863.72
261,2025-03-07 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.1,7.699e-05,10000.0,10000.0,863.72,863.82,10863.82
262,2025-03-07 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.29,-0.00022847,10000.0,10000.0,863.82,863.53,10863.53
263,2025-03-07 08:00:00,離場,ETHWUSDT_binance_bybit,2500.0,-,10000.0,7500.0,863.53,3363.53,10863.53
264,2025-03-07 08:00:00,離場手續費,ETHWUSDT_binance_bybit,-1.75,-,7500.0,7500.0,3363.53,3361.78,10861.78
264,2025-03-07 08:00:00,進場,ATHUSDT_binance_bybit,-2500.0,-,7500.0,10000.0,3361.78,861.78,10861.78
265,2025-03-07 08:00:00,進場手續費,ATHUSDT_binance_bybit,-1.75,-,10000.0,10000.0,861.78,860.03,10860.03
265,2025-03-08 08:00:00,資金費率,XCNUSDT_binance_bybit,0.39,0.0003106,10000.0,10000.0,860.03,860.42,10860.42
266,2025-03-08 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,860.42,860.42,10860.42
267,2025-03-08 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,2.02e-06,10000.0,10000.0,860.42,860.42,10860.42
268,2025-03-08 08:00:00,資金費率,ATHUSDT_binance_bybit,1.31,0.00104477,10000.0,10000.0,860.42,861.73,10861.73
269,2025-03-09 08:00:00,資金費率,XCNUSDT_binance_bybit,1.22,0.00097911,10000.0,10000.0,861.73,862.95,10862.95
270,2025-03-09 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.46,0.00036429,10000.0,10000.0,862.95,863.41,10863.41
271,2025-03-09 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.08,-6.58e-05,10000.0,10000.0,863.41,863.32,10863.32
272,2025-03-09 08:00:00,資金費率,ATHUSDT_binance_bybit,7.34,0.00587341,10000.0,10000.0,863.32,870.67,10870.67
273,2025-03-10 08:00:00,資金費率,XCNUSDT_binance_bybit,2.75,0.00219932,10000.0,10000.0,870.67,873.41,10873.41
274,2025-03-10 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.37,0.00029688,10000.0,10000.0,873.41,873.79,10873.79
275,2025-03-10 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.05,-3.889e-05,10000.0,10000.0,873.79,873.74,10873.74
276,2025-03-10 08:00:00,資金費率,ATHUSDT_binance_bybit,1.53,0.00122054,10000.0,10000.0,873.74,875.26,10875.26
277,2025-03-11 08:00:00,資金費率,XCNUSDT_binance_bybit,0.43,0.0003403,10000.0,10000.0,875.26,875.69,10875.69
278,2025-03-11 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.17,0.00013829,10000.0,10000.0,875.69,875.86,10875.86
279,2025-03-11 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,875.86,875.86,10875.86
280,2025-03-11 08:00:00,資金費率,ATHUSDT_binance_bybit,3.54,0.0028329,10000.0,10000.0,875.86,879.4,10879.4
281,2025-03-12 08:00:00,資金費率,XCNUSDT_binance_bybit,1.86,0.00149106,10000.0,10000.0,879.4,881.27,10881.27
282,2025-03-12 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.42,0.00033555,10000.0,10000.0,881.27,881.69,10881.69
283,2025-03-12 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,881.69,881.69,10881.69
284,2025-03-12 08:00:00,資金費率,ATHUSDT_binance_bybit,1.51,0.00120956,10000.0,10000.0,881.69,883.2,10883.2
285,2025-03-13 08:00:00,資金費率,XCNUSDT_binance_bybit,1.32,0.00105435,10000.0,10000.0,883.2,884.52,10884.52
286,2025-03-13 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.14,0.00011352,10000.0,10000.0,884.52,884.66,10884.66
287,2025-03-13 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.14,-0.00010885,10000.0,10000.0,884.66,884.52,10884.52
288,2025-03-13 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.37,-0.00029468,10000.0,10000.0,884.52,884.15,10884.15
289,2025-03-14 08:00:00,資金費率,XCNUSDT_binance_bybit,1.54,0.00123286,10000.0,10000.0,884.15,885.69,10885.69
290,2025-03-14 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,885.69,885.69,10885.69
291,2025-03-14 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.11,-9.1e-05,10000.0,10000.0,885.69,885.58,10885.58
292,2025-03-14 08:00:00,資金費率,ATHUSDT_binance_bybit,0.04,2.985e-05,10000.0,10000.0,885.58,885.62,10885.62
293,2025-03-15 08:00:00,資金費率,XCNUSDT_binance_bybit,4.24,0.00338887,10000.0,10000.0,885.62,889.85,10889.85
294,2025-03-15 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,889.85,889.85,10889.85
295,2025-03-15 08:00:00,資金費率,GOATUSDT_binance_bybit,0.1,8.272e-05,10000.0,10000.0,889.85,889.96,10889.96
296,2025-03-15 08:00:00,資金費率,ATHUSDT_binance_bybit,1.03,0.00082005,10000.0,10000.0,889.96,890.98,10890.98
297,2025-03-16 08:00:00,資金費率,XCNUSDT_binance_bybit,2.53,0.00202549,10000.0,10000.0,890.98,893.51,10893.51
298,2025-03-16 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,893.51,893.51,10893.51
299,2025-03-16 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,893.51,893.51,10893.51
300,2025-03-16 08:00:00,資金費率,ATHUSDT_binance_bybit,0.54,0.00043212,10000.0,10000.0,893.51,894.05,10894.05
301,2025-03-17 08:00:00,資金費率,XCNUSDT_binance_bybit,4.54,0.0036346,10000.0,10000.0,894.05,898.6,10898.6
302,2025-03-17 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.13,0.00010285,10000.0,10000.0,898.6,898.73,10898.73
303,2025-03-17 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.4,-0.00032191,10000.0,10000.0,898.73,898.32,10898.32
304,2025-03-17 08:00:00,資金費率,ATHUSDT_binance_bybit,0.74,0.00058812,10000.0,10000.0,898.32,899.06,10899.06
305,2025-03-18 08:00:00,資金費率,XCNUSDT_binance_bybit,2.64,0.00211182,10000.0,10000.0,899.06,901.7,10901.7
306,2025-03-18 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.04,2.998e-05,10000.0,10000.0,901.7,901.74,10901.74
307,2025-03-18 08:00:00,資金費率,GOATUSDT_binance_bybit,0.21,0.00016536,10000.0,10000.0,901.74,901.94,10901.94
308,2025-03-18 08:00:00,資金費率,ATHUSDT_binance_bybit,1.28,0.00102239,10000.0,10000.0,901.94,903.22,10903.22
309,2025-03-19 08:00:00,資金費率,XCNUSDT_binance_bybit,2.04,0.00163114,10000.0,10000.0,903.22,905.26,10905.26
310,2025-03-19 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.28,0.00022412,10000.0,10000.0,905.26,905.54,10905.54
311,2025-03-19 08:00:00,資金費率,GOATUSDT_binance_bybit,0.68,0.00054472,10000.0,10000.0,905.54,906.22,10906.22
312,2025-03-19 08:00:00,資金費率,ATHUSDT_binance_bybit,1.09,0.00087165,10000.0,10000.0,906.22,907.31,10907.31
313,2025-03-20 08:00:00,資金費率,XCNUSDT_binance_bybit,1.43,0.00114155,10000.0,10000.0,907.31,908.74,10908.74
314,2025-03-20 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.31,0.0002453,10000.0,10000.0,908.74,909.04,10909.04
315,2025-03-20 08:00:00,資金費率,GOATUSDT_binance_bybit,0.31,0.00024707,10000.0,10000.0,909.04,909.35,10909.35
316,2025-03-20 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.05,-4.11e-05,10000.0,10000.0,909.35,909.3,10909.3
317,2025-03-21 08:00:00,資金費率,XCNUSDT_binance_bybit,4.02,0.00321593,10000.0,10000.0,909.3,913.32,10913.32
318,2025-03-21 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.25,0.00020123,10000.0,10000.0,913.32,913.57,10913.57
319,2025-03-21 08:00:00,資金費率,GOATUSDT_binance_bybit,0.09,7.464e-05,10000.0,10000.0,913.57,913.67,10913.67
320,2025-03-21 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.37,-0.0003,10000.0,10000.0,913.67,913.29,10913.29
321,2025-03-22 08:00:00,資金費率,XCNUSDT_binance_bybit,2.62,0.0020935,10000.0,10000.0,913.29,915.91,10915.91
322,2025-03-22 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.06,5.001e-05,10000.0,10000.0,915.91,915.97,10915.97
323,2025-03-22 08:00:00,資金費率,GOATUSDT_binance_bybit,0.37,0.00029775,10000.0,10000.0,915.97,916.34,10916.34
324,2025-03-22 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.37,-0.00029319,10000.0,10000.0,916.34,915.98,10915.98
325,2025-03-23 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.13,-0.00010628,10000.0,10000.0,915.98,915.84,10915.84
326,2025-03-23 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,915.84,915.84,10915.84
327,2025-03-23 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,915.84,915.84,10915.84
328,2025-03-23 08:00:00,資金費率,ATHUSDT_binance_bybit,0.09,7.396e-05,10000.0,10000.0,915.84,915.94,10915.94
329,2025-03-24 08:00:00,資金費率,XCNUSDT_binance_bybit,2.24,0.0017931,10000.0,10000.0,915.94,918.18,10918.18
330,2025-03-24 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.09,7.011e-05,10000.0,10000.0,918.18,918.26,10918.26
331,2025-03-24 08:00:00,資金費率,GOATUSDT_binance_bybit,0.73,0.00058324,10000.0,10000.0,918.26,918.99,10918.99
332,2025-03-24 08:00:00,資金費率,ATHUSDT_binance_bybit,0.6,0.00047668,10000.0,10000.0,918.99,919.59,10919.59
333,2025-03-25 08:00:00,資金費率,XCNUSDT_binance_bybit,1.89,0.00151167,10000.0,10000.0,919.59,921.48,10921.48
334,2025-03-25 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,921.48,921.48,10921.48
335,2025-03-25 08:00:00,資金費率,GOATUSDT_binance_bybit,0.07,5.42e-05,10000.0,10000.0,921.48,921.55,10921.55
336,2025-03-25 08:00:00,資金費率,ATHUSDT_binance_bybit,0.18,0.00014619,10000.0,10000.0,921.55,921.73,10921.73
337,2025-03-26 08:00:00,資金費率,XCNUSDT_binance_bybit,2.67,0.00213596,10000.0,10000.0,921.73,924.4,10924.4
338,2025-03-26 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.01,4.1e-06,10000.0,10000.0,924.4,924.4,10924.4
339,2025-03-26 08:00:00,資金費率,GOATUSDT_binance_bybit,0.42,0.0003321,10000.0,10000.0,924.4,924.82,10924.82
340,2025-03-26 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.14,-0.00011087,10000.0,10000.0,924.82,924.68,10924.68
341,2025-03-27 08:00:00,資金費率,XCNUSDT_binance_bybit,4.96,0.00396524,10000.0,10000.0,924.68,929.64,10929.64
342,2025-03-27 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.36,0.00028804,10000.0,10000.0,929.64,930.0,10930.0
343,2025-03-27 08:00:00,資金費率,GOATUSDT_binance_bybit,0.76,0.00060753,10000.0,10000.0,930.0,930.76,10930.76
344,2025-03-27 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.37,-0.00029376,10000.0,10000.0,930.76,930.39,10930.39
345,2025-03-28 08:00:00,資金費率,XCNUSDT_binance_bybit,2.11,0.00169056,10000.0,10000.0,930.39,932.5,10932.5
346,2025-03-28 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,932.5,932.5,10932.5
347,2025-03-28 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,932.5,932.5,10932.5
348,2025-03-28 08:00:00,資金費率,ATHUSDT_binance_bybit,1.48,0.00118711,10000.0,10000.0,932.5,933.99,10933.99
349,2025-03-29 08:00:00,資金費率,XCNUSDT_binance_bybit,0.64,0.00051341,10000.0,10000.0,933.99,934.63,10934.63
350,2025-03-29 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.48,0.00038031,10000.0,10000.0,934.63,935.1,10935.1
351,2025-03-29 08:00:00,資金費率,GOATUSDT_binance_bybit,1.3,0.00104246,10000.0,10000.0,935.1,936.41,10936.41
352,2025-03-29 08:00:00,資金費率,ATHUSDT_binance_bybit,1.15,0.000917,10000.0,10000.0,936.41,937.55,10937.55
353,2025-03-30 08:00:00,資金費率,XCNUSDT_binance_bybit,1.42,0.00113518,10000.0,10000.0,937.55,938.97,10938.97
354,2025-03-30 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.13,0.00010637,10000.0,10000.0,938.97,939.11,10939.11
355,2025-03-30 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.4,-0.0003175,10000.0,10000.0,939.11,938.71,10938.71
356,2025-03-30 08:00:00,資金費率,ATHUSDT_binance_bybit,1.93,0.00154191,10000.0,10000.0,938.71,940.64,10940.64
357,2025-03-31 08:00:00,資金費率,XCNUSDT_binance_bybit,3.06,0.00244488,10000.0,10000.0,940.64,943.69,10943.69
358,2025-03-31 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.26,0.000209,10000.0,10000.0,943.69,943.95,10943.95
359,2025-03-31 08:00:00,資金費率,GOATUSDT_binance_bybit,0.24,0.00019033,10000.0,10000.0,943.95,944.19,10944.19
360,2025-03-31 08:00:00,資金費率,ATHUSDT_binance_bybit,1.05,0.00083618,10000.0,10000.0,944.19,945.24,10945.24
361,2025-04-01 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.28,-0.00022089,10000.0,10000.0,945.24,944.96,10944.96
362,2025-04-01 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.19,0.00015016,10000.0,10000.0,944.96,945.15,10945.15
363,2025-04-01 08:00:00,資金費率,GOATUSDT_binance_bybit,0.07,5.262e-05,10000.0,10000.0,945.15,945.21,10945.21
364,2025-04-01 08:00:00,資金費率,ATHUSDT_binance_bybit,0.27,0.00021789,10000.0,10000.0,945.21,945.49,10945.49
365,2025-04-02 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.37,-0.0003,10000.0,10000.0,945.49,945.11,10945.11
366,2025-04-02 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.17,0.00013427,10000.0,10000.0,945.11,945.28,10945.28
367,2025-04-02 08:00:00,資金費率,GOATUSDT_binance_bybit,0.49,0.00039598,10000.0,10000.0,945.28,945.77,10945.77
368,2025-04-02 08:00:00,資金費率,ATHUSDT_binance_bybit,0.33,0.00026074,10000.0,10000.0,945.77,946.1,10946.1
369,2025-04-03 08:00:00,資金費率,XCNUSDT_binance_bybit,1.44,0.00115131,10000.0,10000.0,946.1,947.54,10947.54
370,2025-04-03 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.18,0.0001423,10000.0,10000.0,947.54,947.72,10947.72
371,2025-04-03 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.35,-0.00027728,10000.0,10000.0,947.72,947.37,10947.37
372,2025-04-03 08:00:00,資金費率,ATHUSDT_binance_bybit,-1.46,-0.00116974,10000.0,10000.0,947.37,945.91,10945.91
373,2025-04-04 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.27,-0.00021411,10000.0,10000.0,945.91,945.64,10945.64
374,2025-04-04 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.68,0.00054247,10000.0,10000.0,945.64,946.32,10946.32
375,2025-04-04 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.04,-2.85e-05,10000.0,10000.0,946.32,946.28,10946.28
376,2025-04-04 08:00:00,資金費率,ATHUSDT_binance_bybit,1.01,0.00080424,10000.0,10000.0,946.28,947.29,10947.29
377,2025-04-05 08:00:00,資金費率,XCNUSDT_binance_bybit,0.27,0.00021344,10000.0,10000.0,947.29,947.56,10947.56
378,2025-04-05 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.19,0.00014913,10000.0,10000.0,947.56,947.74,10947.74
379,2025-04-05 08:00:00,資金費率,GOATUSDT_binance_bybit,0.78,0.00062342,10000.0,10000.0,947.74,948.52,10948.52
380,2025-04-05 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.22,-0.00017668,10000.0,10000.0,948.52,948.3,10948.3
381,2025-04-06 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.37,-0.0003,10000.0,10000.0,948.3,947.93,10947.93
382,2025-04-06 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.32,0.00025793,10000.0,10000.0,947.93,948.25,10948.25
383,2025-04-06 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.04,-3.285e-05,10000.0,10000.0,948.25,948.21,10948.21
384,2025-04-06 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.34,-0.00027015,10000.0,10000.0,948.21,947.87,10947.87
385,2025-04-07 08:00:00,資金費率,XCNUSDT_binance_bybit,0.19,0.0001509,10000.0,10000.0,947.87,948.06,10948.06
386,2025-04-07 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,948.06,948.06,10948.06
387,2025-04-07 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.37,-0.00029522,10000.0,10000.0,948.06,947.69,10947.69
388,2025-04-07 08:00:00,資金費率,ATHUSDT_binance_bybit,0.97,0.00077596,10000.0,10000.0,947.69,948.66,10948.66
389,2025-04-08 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.37,-0.0003,10000.0,10000.0,948.66,948.28,10948.28
390,2025-04-08 08:00:00,資金費率,DEGENUSDT_binance_bybit,0.0,0.0,10000.0,10000.0,948.28,948.28,10948.28
391,2025-04-08 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.99,-0.00079515,10000.0,10000.0,948.28,947.29,10947.29
392,2025-04-08 08:00:00,資金費率,ATHUSDT_binance_bybit,0.7,0.00056127,10000.0,10000.0,947.29,947.99,10947.99
393,2025-04-08 08:00:00,離場,GOATUSDT_binance_bybit,2500.0,-,10000.0,7500.0,947.99,3447.99,10947.99
394,2025-04-08 08:00:00,離場手續費,GOATUSDT_binance_bybit,-1.75,-,7500.0,7500.0,3447.99,3446.24,10946.24
394,2025-04-08 08:00:00,進場,SYRUPUSDT_binance_bybit,-2500.0,-,7500.0,10000.0,3446.24,946.24,10946.24
