標號,時間,類型,交易對,金額,資費差,before倉位餘額,after倉位餘額,before現金餘額,after現金餘額,總餘額
76,2024-02-25 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,1.36,0.00082425,9900.0,9900.0,103.56,104.92,10004.92
77,2024-02-25 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.71,0.00164057,9900.0,9900.0,104.92,107.63,10007.63
78,2024-02-25 08:00:00,資金費率,ORDIUSDT_binance_bybit,1.65,0.00100068,9900.0,9900.0,107.63,109.28,10009.28
79,2024-02-26 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,0.01,7.34e-06,9900.0,9900.0,109.28,109.29,10009.29
80,2024-02-26 08:00:00,資金費率,ONDOUSDT_binance_bybit,3.72,0.00225615,9900.0,9900.0,109.29,113.01,10013.01
81,2024-02-26 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.63,0.00038232,9900.0,9900.0,113.01,113.64,10013.64
82,2024-02-27 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,0.38,0.00023035,9900.0,9900.0,113.64,114.02,10014.02
83,2024-02-27 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.12,0.00128183,9900.0,9900.0,114.02,116.14,10016.14
84,2024-02-27 08:00:00,資金費率,ORDIUSDT_binance_bybit,1.32,0.0007994,9900.0,9900.0,116.14,117.46,10017.46
85,2024-02-28 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,-0.25,-0.00015322,9900.0,9900.0,117.46,117.21,10017.21
86,2024-02-28 08:00:00,資金費率,ONDOUSDT_binance_bybit,3.47,0.00210037,9900.0,9900.0,117.21,120.67,10020.67
87,2024-02-28 08:00:00,資金費率,ORDIUSDT_binance_bybit,2.46,0.00149378,9900.0,9900.0,120.67,123.14,10023.14
88,2024-02-29 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,1.46,0.00088768,9900.0,9900.0,123.14,124.6,10024.6
89,2024-02-29 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.64,0.00160149,9900.0,9900.0,124.6,127.24,10027.24
90,2024-02-29 08:00:00,資金費率,ORDIUSDT_binance_bybit,2.88,0.00174524,9900.0,9900.0,127.24,130.12,10030.12
91,2024-03-01 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,2.79,0.00169368,9900.0,9900.0,130.12,132.92,10032.92
92,2024-03-01 08:00:00,資金費率,ONDOUSDT_binance_bybit,3.35,0.00203019,9900.0,9900.0,132.92,136.27,10036.27
93,2024-03-01 08:00:00,資金費率,ORDIUSDT_binance_bybit,2.82,0.00170855,9900.0,9900.0,136.27,139.09,10039.09
94,2024-03-02 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,2.12,0.00128598,9900.0,9900.0,139.09,141.21,10041.21
95,2024-03-02 08:00:00,資金費率,ONDOUSDT_binance_bybit,4.56,0.00276376,9900.0,9900.0,141.21,145.77,10045.77
96,2024-03-02 08:00:00,資金費率,ORDIUSDT_binance_bybit,1.84,0.00111245,9900.0,9900.0,145.77,147.6,10047.6
97,2024-03-03 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,-0.72,-0.00043499,9900.0,9900.0,147.6,146.89,10046.89
98,2024-03-03 08:00:00,資金費率,ONDOUSDT_binance_bybit,3.62,0.00219514,9900.0,9900.0,146.89,150.51,10050.51
99,2024-03-03 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.49,0.00029541,9900.0,9900.0,150.51,151.0,10051.0
100,2024-03-04 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,1.17,0.00070681,9900.0,9900.0,151.0,152.16,10052.16
101,2024-03-04 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.75,0.00166412,9900.0,9900.0,152.16,154.91,10054.91
102,2024-03-04 08:00:00,資金費率,ORDIUSDT_binance_bybit,1.45,0.00087716,9900.0,9900.0,154.91,156.35,10056.35
103,2024-03-05 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,1.13,0.00068553,9900.0,9900.0,156.35,157.49,10057.49
104,2024-03-05 08:00:00,資金費率,ONDOUSDT_binance_bybit,4.37,0.00264569,9900.0,9900.0,157.49,161.85,10061.85
105,2024-03-05 08:00:00,資金費率,ORDIUSDT_binance_bybit,-0.17,-0.00010012,9900.0,9900.0,161.85,161.69,10061.69
106,2024-03-06 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,-0.52,-0.00031308,9900.0,9900.0,161.69,161.17,10061.17
107,2024-03-06 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.27,0.00137526,9900.0,9900.0,161.17,163.44,10063.44
108,2024-03-06 08:00:00,資金費率,ORDIUSDT_binance_bybit,3.23,0.00195778,9900.0,9900.0,163.44,166.67,10066.67
109,2024-03-07 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,0.66,0.00039899,9900.0,9900.0,166.67,167.33,10067.33
110,2024-03-07 08:00:00,資金費率,ONDOUSDT_binance_bybit,4.67,0.00283308,9900.0,9900.0,167.33,172.0,10072.0
111,2024-03-07 08:00:00,資金費率,ORDIUSDT_binance_bybit,1.3,0.00078773,9900.0,9900.0,172.0,173.3,10073.3
112,2024-03-08 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,0.23,0.00013648,9900.0,9900.0,173.3,173.53,10073.53
113,2024-03-08 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.72,0.0016503,9900.0,9900.0,173.53,176.25,10076.25
114,2024-03-08 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.95,0.00057329,9900.0,9900.0,176.25,177.2,10077.2
115,2024-03-09 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,-0.11,-6.493e-05,9900.0,9900.0,177.2,177.09,10077.09
116,2024-03-09 08:00:00,資金費率,ONDOUSDT_binance_bybit,3.99,0.00241678,9900.0,9900.0,177.09,181.08,10081.08
117,2024-03-09 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.53,0.00032322,9900.0,9900.0,181.08,181.61,10081.61
118,2024-03-10 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,0.42,0.00025417,9900.0,9900.0,181.61,182.03,10082.03
119,2024-03-10 08:00:00,資金費率,ONDOUSDT_binance_bybit,1.76,0.00106541,9900.0,9900.0,182.03,183.79,10083.79
120,2024-03-10 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.99,0.00059941,9900.0,9900.0,183.79,184.78,10084.78
121,2024-03-11 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,-0.2,-0.00012188,9900.0,9900.0,184.78,184.57,10084.57
122,2024-03-11 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.72,0.00164861,9900.0,9900.0,184.57,187.3,10087.3
123,2024-03-11 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.45,0.00027076,9900.0,9900.0,187.3,187.74,10087.74
124,2024-03-12 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,-0.75,-0.00045507,9900.0,9900.0,187.74,186.99,10086.99
125,2024-03-12 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.59,0.00156699,9900.0,9900.0,186.99,189.58,10089.58
126,2024-03-12 08:00:00,資金費率,ORDIUSDT_binance_bybit,1.38,0.00083431,9900.0,9900.0,189.58,190.95,10090.95
127,2024-03-13 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,-1.52,-0.00091975,9900.0,9900.0,190.95,189.44,10089.44
128,2024-03-13 08:00:00,資金費率,ONDOUSDT_binance_bybit,3.57,0.00216136,9900.0,9900.0,189.44,193.0,10093.0
129,2024-03-13 08:00:00,資金費率,ORDIUSDT_binance_bybit,-1.04,-0.00063268,9900.0,9900.0,193.0,191.96,10091.96
130,2024-03-14 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,1.08,0.00065541,9900.0,9900.0,191.96,193.04,10093.04
131,2024-03-14 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.09,0.00126398,9900.0,9900.0,193.04,195.12,10095.12
132,2024-03-14 08:00:00,資金費率,ORDIUSDT_binance_bybit,-0.81,-0.00049276,9900.0,9900.0,195.12,194.31,10094.31
133,2024-03-15 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,0.68,0.0004098,9900.0,9900.0,194.31,194.99,10094.99
134,2024-03-15 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.72,0.0016497,9900.0,9900.0,194.99,197.71,10097.71
135,2024-03-15 08:00:00,資金費率,ORDIUSDT_binance_bybit,-1.42,-0.00086131,9900.0,9900.0,197.71,196.29,10096.29
136,2024-03-16 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,0.12,7.1e-05,9900.0,9900.0,196.29,196.41,10096.41
137,2024-03-16 08:00:00,資金費率,ONDOUSDT_binance_bybit,0.31,0.00018667,9900.0,9900.0,196.41,196.71,10096.71
138,2024-03-16 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.22,0.00013098,9900.0,9900.0,196.71,196.93,10096.93
139,2024-03-17 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,1.31,0.00079527,9900.0,9900.0,196.93,198.24,10098.24
140,2024-03-17 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.21,0.00134091,9900.0,9900.0,198.24,200.45,10100.45
141,2024-03-17 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.85,0.00051725,9900.0,9900.0,200.45,201.31,10101.31
142,2024-03-18 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,0.19,0.00011662,9900.0,9900.0,201.31,201.5,10101.5
143,2024-03-18 08:00:00,資金費率,ONDOUSDT_binance_bybit,0.45,0.00027123,9900.0,9900.0,201.5,201.95,10101.95
144,2024-03-18 08:00:00,資金費率,ORDIUSDT_binance_bybit,-0.03,-1.937e-05,9900.0,9900.0,201.95,201.92,10101.92
145,2024-03-19 08:00:00,資金費率,BIGTIMEUSDT_binance_bybit,-0.03,-2.024e-05,9900.0,9900.0,201.92,201.88,10101.88
146,2024-03-19 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.23,0.00135013,9900.0,9900.0,201.88,204.11,10104.11
147,2024-03-19 08:00:00,資金費率,ORDIUSDT_binance_bybit,-0.24,-0.00014515,9900.0,9900.0,204.11,203.87,10103.87
148,2024-03-19 08:00:00,離場,BIGTIMEUSDT_binance_bybit,3300.0,-,9900.0,6600.0,203.87,3503.87,10103.87
149,2024-03-19 08:00:00,離場手續費,BIGTIMEUSDT_binance_bybit,-2.31,-,6600.0,6600.0,3503.87,3501.56,10101.56
149,2024-03-19 08:00:00,進場,ETHWUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,3501.56,201.56,10101.56
150,2024-03-19 08:00:00,進場手續費,ETHWUSDT_binance_bybit,-2.31,-,9900.0,9900.0,201.56,199.25,10099.25
150,2024-03-20 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.36,0.00142986,9900.0,9900.0,199.25,201.61,10101.61
151,2024-03-20 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.33,0.00019711,9900.0,9900.0,201.61,201.94,10101.94
152,2024-03-20 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.84,0.00051173,9900.0,9900.0,201.94,202.78,10102.78
153,2024-03-21 08:00:00,資金費率,ONDOUSDT_binance_bybit,1.21,0.00073218,9900.0,9900.0,202.78,203.99,10103.99
154,2024-03-21 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.52,0.00031287,9900.0,9900.0,203.99,204.5,10104.5
155,2024-03-21 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.81,0.00049354,9900.0,9900.0,204.5,205.32,10105.32
156,2024-03-22 08:00:00,資金費率,ONDOUSDT_binance_bybit,3.23,0.00195901,9900.0,9900.0,205.32,208.55,10108.55
157,2024-03-22 08:00:00,資金費率,ORDIUSDT_binance_bybit,0.93,0.00056323,9900.0,9900.0,208.55,209.48,10109.48
158,2024-03-22 08:00:00,資金費率,ETHWUSDT_binance_bybit,1.81,0.00109588,9900.0,9900.0,209.48,211.29,10111.29
159,2024-03-22 08:00:00,離場,ORDIUSDT_binance_bybit,3300.0,-,9900.0,6600.0,211.29,3511.29,10111.29
160,2024-03-22 08:00:00,離場手續費,ORDIUSDT_binance_bybit,-2.31,-,6600.0,6600.0,3511.29,3508.98,10108.98
160,2024-03-22 08:00:00,進場,MASKUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,3508.98,208.98,10108.98
161,2024-03-22 08:00:00,進場手續費,MASKUSDT_binance_bybit,-2.31,-,9900.0,9900.0,208.98,206.67,10106.67
161,2024-03-23 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.67,0.0016163,9900.0,9900.0,206.67,209.34,10109.34
162,2024-03-23 08:00:00,資金費率,ETHWUSDT_binance_bybit,1.32,0.00079764,9900.0,9900.0,209.34,210.65,10110.65
163,2024-03-23 08:00:00,資金費率,MASKUSDT_binance_bybit,0.69,0.0004152,9900.0,9900.0,210.65,211.34,10111.34
164,2024-03-24 08:00:00,資金費率,ONDOUSDT_binance_bybit,1.06,0.00064362,9900.0,9900.0,211.34,212.4,10112.4
165,2024-03-24 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.56,0.00033752,9900.0,9900.0,212.4,212.96,10112.96
166,2024-03-24 08:00:00,資金費率,MASKUSDT_binance_bybit,0.49,0.0002951,9900.0,9900.0,212.96,213.44,10113.44
167,2024-03-25 08:00:00,資金費率,ONDOUSDT_binance_bybit,1.71,0.00103465,9900.0,9900.0,213.44,215.15,10115.15
168,2024-03-25 08:00:00,資金費率,ETHWUSDT_binance_bybit,0.01,8.79e-06,9900.0,9900.0,215.15,215.16,10115.16
169,2024-03-25 08:00:00,資金費率,MASKUSDT_binance_bybit,0.58,0.00035267,9900.0,9900.0,215.16,215.75,10115.75
170,2024-03-26 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.65,0.00160725,9900.0,9900.0,215.75,218.4,10118.4
171,2024-03-26 08:00:00,資金費率,ETHWUSDT_binance_bybit,1.31,0.00079404,9900.0,9900.0,218.4,219.71,10119.71
172,2024-03-26 08:00:00,資金費率,MASKUSDT_binance_bybit,0.81,0.0004906,9900.0,9900.0,219.71,220.52,10120.52
173,2024-03-27 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.56,0.00155207,9900.0,9900.0,220.52,223.08,10123.08
174,2024-03-27 08:00:00,資金費率,ETHWUSDT_binance_bybit,1.86,0.00112549,9900.0,9900.0,223.08,224.94,10124.94
175,2024-03-27 08:00:00,資金費率,MASKUSDT_binance_bybit,0.83,0.00050486,9900.0,9900.0,224.94,225.77,10125.77
176,2024-03-28 08:00:00,資金費率,ONDOUSDT_binance_bybit,0.89,0.00053848,9900.0,9900.0,225.77,226.66,10126.66
177,2024-03-28 08:00:00,資金費率,ETHWUSDT_binance_bybit,2.71,0.00164326,9900.0,9900.0,226.66,229.37,10129.37
178,2024-03-28 08:00:00,資金費率,MASKUSDT_binance_bybit,0.94,0.00056718,9900.0,9900.0,229.37,230.3,10130.3
179,2024-03-29 08:00:00,資金費率,ONDOUSDT_binance_bybit,1.59,0.000965,9900.0,9900.0,230.3,231.9,10131.9
180,2024-03-29 08:00:00,資金費率,ETHWUSDT_binance_bybit,2.36,0.0014324,9900.0,9900.0,231.9,234.26,10134.26
181,2024-03-29 08:00:00,資金費率,MASKUSDT_binance_bybit,0.61,0.00036719,9900.0,9900.0,234.26,234.87,10134.87
182,2024-03-30 08:00:00,資金費率,ONDOUSDT_binance_bybit,2.45,0.00148221,9900.0,9900.0,234.87,237.31,10137.31
183,2024-03-30 08:00:00,資金費率,ETHWUSDT_binance_bybit,2.9,0.0017546,9900.0,9900.0,237.31,240.21,10140.21
184,2024-03-30 08:00:00,資金費率,MASKUSDT_binance_bybit,0.69,0.00041936,9900.0,9900.0,240.21,240.9,10140.9
185,2024-03-31 08:00:00,資金費率,ONDOUSDT_binance_bybit,1.8,0.00109355,9900.0,9900.0,240.9,242.7,10142.7
186,2024-03-31 08:00:00,資金費率,ETHWUSDT_binance_bybit,3.19,0.00193326,9900.0,9900.0,242.7,245.89,10145.89
187,2024-03-31 08:00:00,資金費率,MASKUSDT_binance_bybit,0.37,0.0002233,9900.0,9900.0,245.89,246.26,10146.26
188,2024-04-01 08:00:00,資金費率,ONDOUSDT_binance_bybit,3.38,0.00204957,9900.0,9900.0,246.26,249.64,10149.64
189,2024-04-01 08:00:00,資金費率,ETHWUSDT_binance_bybit,4.56,0.00276527,9900.0,9900.0,249.64,254.21,10154.21
